Processo|NumeroInscricao|DtInicio|DtFim
1711270025769011|33337007000152|01012018|
1711270025772011|32681371005212|01012018|
1711220025773011|42591651165819|01012018|
1711060025774011|47960950006596|01012018|
1711240025775011|89751036000110|01012018|
1711270025776011|32681371003864|01012018|
1711270025778011|32681371003350|01012018|
1711270025779011|32681371003198|01012018|
1711060025780011|47960950007720|01012018|
1711270025781011|92715812057915|01012018|
1711270025782011|32681371002701|01012018|
1711270025783011|33337007000314|01012018|
1711270025784011|32681371001900|01012018|
1711270025785011|33263906000158|01012018|
1711270025786011|32681371001578|01012018|
1711020024774021|90400888000142|01012018|
1711270025787011|32681371000920|01012018|
1711270025789011|90400888237231|01012018|
1711090025790011|00253137000239|01012018|
1711200025742031|03790408000100|01012018|
1711220025791011|42591651165142|01012018|
1711240025792011|42591651017895|01012018|
1711270025793011|07677731000204|01012018|
1711220025795011|42591651165061|01012018|
1711240025797011|42591651018000|01012018|
1711270025796011|33337007000829|01012018|
1711220025798011|42591651164502|01012018|
1711270025799011|61156501007240|01012018|
1711270025751021|55460554000163|01012018|
1711240025800011|42591651018190|01012018|
1711220025801011|42591651164413|01012018|
1711270025802011|61156501020777|01012018|
1711210025803011|48754139000157|01012018|
1711240025804011|42591651018786|01012018|
1711270025805011|07943560000129|01012018|
1711270025806011|61156501009960|01012018|
1711270025807011|61156501009293|01012018|
1711240025808011|42591651163956|01012018|
1711060025809011|47960950008378|01012018|
1711220025810011|42591651163875|01012018|
1711240025811011|42591651019405|01012018|
1711160025812011|32172751000181|01012018|
1711270025813011|74404229000209|01012018|
1711060025814011|47960950008530|01012018|
1711270025815011|60860087010242|01012018|
1711220025816011|42591651163603|01012018|
1711060025817011|47960950008882|01012018|
1711270025818011|60860087010323|01012018|
1711220025819011|42591651162550|01012018|
1711240025820011|42591651019910|01012018|
1711270025821011|00360305008350|01012018|
1711060025822011|47960950008963|01012018|
1711240025823011|60860087019622|01012018|
1711220025824011|42591651161902|01012018|
1711240025825011|60860087016607|01012018|
1711060025826011|47960950009269|01012018|
1711270025827011|00200671000104|01012018|
1711270025828011|09444920000173|01012018|
1711240025829011|42591651021060|01012018|
1711060025830011|47960950009692|01012018|
1711270025831011|02116081000115|01012018|
1711060025833011|47960950010194|01012018|
1711240025834011|42591651022384|01012018|
1711270025835011|06373182000122|01012018|
1711060025836011|47960950011832|01012018|
1711240025838011|42591651022708|01012018|
1711270025837011|33337007008307|01012018|
1711270025839011|33337007006860|01012018|
1711060025841011|47960950011913|01012018|
1711240025842011|42591651022899|01012018|
1711060025843011|47960950013100|01012018|
1711240025844011|79620159000169|01012018|
1711240025845011|42591651023003|01012018|
1711270025846011|33042730011734|01012018|
1711270025848011|10207855000141|01012018|
1711270025849011|07028678000121|01012018|
1711270025847011|56727795000199|01012018|
1711060025850011|47960950013290|01012018|
1711060025851011|47960950014009|01012018|
1711270025852011|33197120000180|01012018|
1711270025853011|00360305008784|01012018|
1711060025854011|47960950014181|01012018|
1711240025855011|42591651023437|01012018|
1711060025856011|47960950015587|01012018|
1711060025857011|47960950017016|01012018|
1711170025858011|64545866000160|01012018|
1711270025859011|00360305009241|01012018|
1711240025860011|42591651023518|01012018|
1711060025861011|47960950017520|01012018|
1711270025862011|52462215000128|01012018|
1711060025863011|47960950017873|01012018|
1711200025840021|13224659000173|01012018|
1711060025864011|47960950019574|01012018|
1711270025865011|00253137000409|01012018|
1711060025866011|47960950020319|01012018|
1711060025868011|47960950021803|01012018|
1711270025869011|03606810000184|01012018|
1711270025871011|00360305011300|01012018|
1711110024102021|72071541000200|01012018|
1711270025874011|13959986000840|01012018|
1711220025832021|13504675000110|01012018|
1711270025876011|13959986000173|01012018|
1711270025878011|04562412000338|01012018|
1711060025879011|47960950022362|01012018|
1711060025882011|47960950022605|01012018|
1711060025883011|47960950023415|01012018|
1711060025884011|47960950023504|01012018|
1711060025885011|47960950025035|01012018|
1711270025886011|03379983000107|01012018|
1711060025887011|47960950025540|01012018|
1711060025888011|47960950026350|01012018|
1711060025889011|47960950026864|01012018|
1711060025890011|47960950028646|01012018|
1711060025891011|47960950029022|01012018|
1711060025892011|47960950029103|01012018|
1711060025893011|47960950029375|01012018|
1711060025895011|47960950029456|01012018|
1711270025894011|04169215002488|01012018|
1711060025896011|47960950030624|01012018|
1711060025897011|47960950030977|01012018|
1711060025898011|47960950031272|01012018|
1711060025900011|47960950032678|01012018|
1711060025902011|47960950032910|01012018|
1711060025904011|47960950034379|01012018|
1711060025906011|47960950034530|01012018|
1711060025909011|47960950034700|01012018|
1711060025913011|47960950034883|01012018|
1711060025915011|47960950036231|01012018|
1711060025917011|47960950037807|01012018|
1711060025920011|47960950037980|01012018|
1711060025922011|47960950040425|01012018|
1711060025924011|47960950040930|01012018|
1711270025925011|32175325000100|01012018|
1711060025926011|47960950042126|01012018|
1711060025929011|47960950044250|01012018|
1711060025932011|47960950044846|01012018|
1711240025931011|48424774000176|01012018|
1711070025933011|47960950044927|01012018|
1711070025934011|47960950045818|01012018|
1711070025935011|47960950047438|01012018|
1711070025937011|47960950048671|01012018|
1711070025938011|47960950050226|01012018|
1711070025939011|47960950050730|01012018|
1711070025940011|47960950051036|01012018|
1711070025941011|47960950051460|01012018|
1711070025942011|47960950051621|01012018|
1711070025944011|47960950051702|01012018|
1711070025945011|47960950051974|01012018|
1711070025946011|47960950052512|01012018|
1711070025947011|47960950053322|01012018|
1711070025948011|47960950053594|01012018|
1711070025949011|47960950053675|01012018|
1711070025950011|47960950054051|01012018|
1711070025951011|47960950054302|01012018|
1711070025952011|47960950054485|01012018|
1711070025953011|47960950054809|01012018|
1711070025954011|47960950055708|01012018|
1711070025955011|47960950056852|01012018|
1711070025956011|47960950057239|01012018|
1711070025957011|47960950057743|01012018|
1711070025959011|47960950058200|01012018|
1711270025958011|31334691000193|01012018|
1711070025960011|47960950058804|01012018|
1711070025961011|47960950059606|01012018|
1711070025962011|47960950064529|01012018|
1711070025963011|47960950064600|01012018|
1711070025964011|47960950066572|01012018|
1711070025966011|47960950071657|01012018|
1711070025967011|47960950073510|01012018|
1711140025965021|09110880000123|01012018|
1711070025968011|47960950074249|01012018|
1711070025969011|47960950074915|01012018|
1711070025970011|47960950075725|01012018|
1711070025971011|47960950076292|01012018|
1711070025972011|47960950077345|01012018|
1711070025973011|47960950078074|01012018|
1711070025974011|47960950078821|01012018|
1711070025975011|47960950079550|01012018|
1711070025976011|47960950079631|01012018|
1711070025977011|47960950080214|01012018|
1711070025978011|47960950081296|01012018|
1711070025979011|47960950082187|01012018|
1711070025980011|47960950082268|01012018|
1711070025981011|47960950082420|01012018|
1711070025982011|47960950082691|01012018|
1711070025983011|47960950082853|01012018|
1711070025984011|47960950082934|01012018|
1711270025985011|29430303000126|01012018|
1711070025986011|47960950083078|01012018|
1711070025987011|47960950083582|01012018|
1711070025988011|47960950085445|01012018|
1711070025989011|47960950085798|01012018|
1711070025990011|47960950086174|01012018|
1711070025991011|47960950086417|01012018|
1711070025992011|47960950087227|01012018|
1711070025993011|47960950087812|01012018|
1711070025994011|47960950088622|01012018|
1711070025995011|47960950088703|01012018|
1711070025996011|47960950090953|01012018|
1711070025997011|47960950092301|01012018|
1711070025998011|47960950094002|01012018|
1711060025999011|47960950036070|01012018|
1711260026000011|01682147000414|01012018|
1711270026001011|31934318000173|01012018|
1711270025421021|61160438000121|01012018|
1711270026002011|21568407000190|01012018|
1711170026003011|61160438000474|01012018|
1711280026005011|61371993000100|01012018|
1711280026006011|49615818000108|01012018|
1711280026007011|27451582000855|01012018|
1711270026008011|89962294000146|01012018|
1711220025559021|17463456001324|01012018|
1711270026009011|29535275000101|01012018|
1711280026011011|61546479000150|01012018|
1711280026012011|43708379000100|01012018|
1711280026013011|43708379000444|01012018|
1711280026014011|29840154000173|01012018|
1711280026016011|92715812059020|01012018|
1711280026017011|03229127000337|01012018|
1711280026018011|92715812060703|01012018|
1711280026019011|43708379000606|01012018|
1711280026020011|92715812060894|01012018|
1711280026021011|43708379001092|01012018|
1711230026022011|92715812062323|01012018|
1711280026010021|05054332000172|01012018|
1711280026023011|43708379002064|01012018|
1711280026024011|92715812063052|01012018|
1711280026025011|43708379002145|01012018|
1711270026026011|07037123000146|01012018|
1711280026027011|43708379002226|01012018|
1711170026028011|82015652000164|01012018|
1711280026029011|92715812063214|01012018|
1711270026030011|87315099000107|01012018|
1711270026031011|87315099000875|01012018|
1711280026032011|43708379002307|01012018|
1711240026033011|03979056000128|01012018|
1711280026034011|92715812064377|01012018|
1711280026035011|43708379002730|01012018|
1711280026036011|43708379004008|01012018|
1711280026038011|92715812071314|01012018|
1711280026037011|43708379004431|01012018|
1711280026039011|43708379005675|01012018|
1711070026040011|00095840000185|01012018|
1711280026041011|43708379006485|01012018|
1711280026042011|92715812072124|01012018|
1711160026043011|84688589000314|01012018|
1711280026044011|05253499000162|01012018|
1711280026045021|00190373000768|01012018|
1711270026046011|60887189000108|01012018|
1711280026047011|71673990003940|01012018|
1711280026048011|71673990000177|01012018|
1711250026049011|09296295000160|01012018|
1711280026051011|43708379007880|01012018|
1711230026052011|92715812073287|01012018|
1711280026053011|92715812077355|01012018|
1711280026054011|43708379007457|01012018|
1711280026055011|81639791002573|01012018|
1711280026057011|92715812078165|01012018|
1711280026058011|43708379009581|01012018|
1711280026059021|92715812079480|01012018|
1711280026064011|43708379011136|01012018|
1711280026065011|92715812079722|01012018|
1711280026060021|04641376007653|01012018|
1711280026066011|05500934000106|01012018|
1711130026063011|33273079000183|01012018|
1711280026068011|92715812079803|01012018|
1711220026069011|83062174000106|01012018|
1711250026070011|09296295000240|01012018|
1711280026071011|92715812080577|01012018|
1711280026074011|92715812081034|01012018|
1711270026075011|17277583000103|01012018|
